frame_nmr,car_id,car_bbox,license_plate_bbox,license_plate_bbox_score,license_number,license_number_score
1647,1,[102.82714787166347 50.49721098021553 491.57832304024714 351.81812595980966],[241 206 381 236],0.91272074,02너1236,0.9934
1648,1,[102.82714787166347 50.49721098021553 491.57832304024714 351.81812595980966],[241 206 381 236],0.912893951,02너1236,0.9942
1649,1,[102.82714787166347 50.49721098021553 491.57832304024714 351.81812595980966],[241 206 381 236],0.910413682,02너1236,0.9945
1650,1,[102.82714787166347 50.49721098021553 491.57832304024714 351.81812595980966],[241 206 381 236],0.911366582,02너1236,0.9936
1651,1,[102.82714787166347 50.49721098021553 491.57832304024714 351.81812595980966],[241 206 381 236],0.909482598,02너1236,0.9957
1652,1,[102.82714787166347 50.49721098021553 491.57832304024714 351.81812595980966],[241 206 381 236],0.910309315,02너1236,0.9943
1653,1,[102.82714787166347 50.49721098021553 491.57832304024714 351.81812595980966],[241 206 381 236],0.90994525,02너1236,0.9937
1654,1,[102.82714787166347 50.49721098021553 491.57832304024714 351.81812595980966],[241 206 381 236],0.910765171,02너1236,0.992
1655,1,[102.82714787166347 50.49721098021553 491.57832304024714 351.81812595980966],[241 206 381 236],0.911254227,02너1236,0.9949
1656,1,[102.82714787166347 50.49721098021553 491.57832304024714 351.81812595980966],[241 206 381 236],0.909941316,02너1236,0.9943
1657,1,[102.82714787166347 50.49721098021553 491.57832304024714 351.81812595980966],[241 206 381 236],0.908653378,02너1236,0.9944
1658,1,[102.82714787166347 50.49721098021553 491.57832304024714 351.81812595980966],[241 206 381 236],0.907376945,02너1236,0.9943
1659,1,[102.82714787166347 50.49721098021553 491.57832304024714 351.81812595980966],[241 206 381 236],0.908145785,02너1236,0.9952
1660,1,[102.82714787166347 50.49721098021553 491.57832304024714 351.81812595980966],[241 206 381 236],0.910544813,02너1236,0.9916
1661,1,[102.82714787166347 50.49721098021553 491.57832304024714 351.81812595980966],[241 206 381 236],0.908457756,02너1236,0.9929
1662,1,[102.82714787166347 50.49721098021553 491.57832304024714 351.81812595980966],[241 206 381 236],0.909526467,02너1236,0.992
1663,1,[102.82714787166347 50.49721098021553 491.57832304024714 351.81812595980966],[241 206 381 236],0.910402417,02너1236,0.9933
1664,1,[102.82714787166347 50.49721098021553 491.57832304024714 351.81812595980966],[241 206 381 236],0.909034371,02너1236,0.9939
1665,1,[102.82714787166347 50.49721098021553 491.57832304024714 351.81812595980966],[241 206 381 236],0.908561349,02너1236,0.994
1666,1,[102.82714787166347 50.49721098021553 491.57832304024714 351.81812595980966],[241 206 381 236],0.910696924,02너1236,0.9929
1667,1,[102.82714787166347 50.49721098021553 491.57832304024714 351.81812595980966],[241 206 381 236],0.909644902,02너1236,0.993
1668,1,[102.82714787166347 50.49721098021553 491.57832304024714 351.81812595980966],[241 206 381 236],0.909677267,02너1236,0.9964
1669,1,[102.82714787166347 50.49721098021553 491.57832304024714 351.81812595980966],[241 206 381 236],0.909118354,02너1236,0.9932
1670,1,[102.82714787166347 50.49721098021553 491.57832304024714 351.81812595980966],[241 206 381 236],0.909627557,02너1236,0.9945
1671,1,[102.82714787166347 50.49721098021553 491.57832304024714 351.81812595980966],[241 206 381 236],0.911212146,02너1236,0.9919
1672,1,[102.82714787166347 50.49721098021553 491.57832304024714 351.81812595980966],[241 206 381 236],0.909437835,02너1236,0.996
1673,1,[102.82714787166347 50.49721098021553 491.57832304024714 351.81812595980966],[241 206 381 236],0.908592284,02너1236,0.9956
1674,1,[102.82714787166347 50.49721098021553 491.57832304024714 351.81812595980966],[241 206 381 236],0.908943355,02너1236,0.9964
1675,1,[102.82714787166347 50.49721098021553 491.57832304024714 351.81812595980966],[241 206 381 236],0.908416808,02너1236,0.9961
1676,1,[102.82714787166347 50.49721098021553 491.57832304024714 351.81812595980966],[241 206 381 236],0.90812099,02너1236,0.9966
1677,1,[102.82714787166347 50.49721098021553 491.57832304024714 351.81812595980966],[241 206 381 236],0.908393323,02너1236,0.9957
1678,1,[102.82714787166347 50.49721098021553 491.57832304024714 351.81812595980966],[241 206 381 236],0.907958508,02너1236,0.996
1679,1,[102.82714787166347 50.49721098021553 491.57832304024714 351.81812595980966],[241 206 381 236],0.907105744,02너1236,0.9955
1680,1,[102.82714787166347 50.49721098021553 491.57832304024714 351.81812595980966],[241 206 381 236],0.906746268,02너1236,0.9959
1681,1,[102.82714787166347 50.49721098021553 491.57832304024714 351.81812595980966],[241 206 381 236],0.908136725,02너1236,0.9954
1682,1,[102.82714787166347 50.49721098021553 491.57832304024714 351.81812595980966],[241 206 381 236],0.908085823,02너1236,0.9939
1683,1,[102.82714787166347 50.49721098021553 491.57832304024714 351.81812595980966],[241 206 381 236],0.906502664,02너1236,0.9928
1684,1,[102.82714787166347 50.49721098021553 491.57832304024714 351.81812595980966],[241 206 381 236],0.907133281,02너1236,0.9917
1685,1,[102.82714787166347 50.49721098021553 491.57832304024714 351.81812595980966],[241 206 381 236],0.90662545,02너1236,0.9946
1686,1,[102.82714787166347 50.49721098021553 491.57832304024714 351.81812595980966],[241 206 381 236],0.90382874,02너1236,0.9963
1687,1,[102.82714787166347 50.49721098021553 491.57832304024714 351.81812595980966],[241 206 381 236],0.903582156,02너1236,0.9931
1688,1,[102.82714787166347 50.49721098021553 491.57832304024714 351.81812595980966],[241 206 381 236],0.907295644,02너1236,0.9927
1689,1,[102.82714787166347 50.49721098021553 491.57832304024714 351.81812595980966],[241 206 381 236],0.908564806,02너1236,0.9941
1690,1,[102.82714787166347 50.49721098021553 491.57832304024714 351.81812595980966],[241 206 381 236],0.907485783,02너1236,0.9939
1691,1,[102.82714787166347 50.49721098021553 491.57832304024714 351.81812595980966],[241 206 381 236],0.907558918,02너1236,0.9828
1692,1,[102.82714787166347 50.49721098021553 491.57832304024714 351.81812595980966],[241 206 381 236],0.906661689,02너1236,0.993
1693,1,[102.82714787166347 50.49721098021553 491.57832304024714 351.81812595980966],[241 206 381 236],0.906520963,02너1236,0.9933
1694,1,[102.82714787166347 50.49721098021553 491.57832304024714 351.81812595980966],[241 206 381 236],0.906519711,02너1236,0.9939
1695,1,[102.82714787166347 50.49721098021553 491.57832304024714 351.81812595980966],[241 206 381 236],0.906160116,02너1236,0.9914
1696,1,[102.82714787166347 50.49721098021553 491.57832304024714 351.81812595980966],[241 206 381 236],0.904485106,02너1236,0.9926
1697,1,[102.82714787166347 50.49721098021553 491.57832304024714 351.81812595980966],[241 206 381 236],0.90425837,02너1236,0.9926
1698,1,[102.82714787166347 50.49721098021553 491.57832304024714 351.81812595980966],[241 206 381 236],0.904983521,02너1236,0.9923
1699,1,[102.82714787166347 50.49721098021553 491.57832304024714 351.81812595980966],[241 206 381 236],0.904426754,02너1236,0.9943
1700,1,[102.82714787166347 50.49721098021553 491.57832304024714 351.81812595980966],[241 206 381 236],0.903268278,02너1236,0.9949
1701,1,[102.82714787166347 50.49721098021553 491.57832304024714 351.81812595980966],[241 206 381 236],0.903353631,02너1236,0.9937
1702,1,[102.82714787166347 50.49721098021553 491.57832304024714 351.81812595980966],[241 206 381 236],0.902805984,02너1236,0.9944
1703,1,[102.82714787166347 50.49721098021553 491.57832304024714 351.81812595980966],[241 206 381 236],0.900583148,02너1236,0.9964
1704,1,[102.82714787166347 50.49721098021553 491.57832304024714 351.81812595980966],[241 206 381 236],0.90175128,02너1236,0.9945
1705,1,[102.82714787166347 50.49721098021553 491.57832304024714 351.81812595980966],[241 206 381 236],0.900865197,02너1236,0.9944
1706,1,[102.82714787166347 50.49721098021553 491.57832304024714 351.81812595980966],[241 206 381 236],0.901394963,02너1236,0.995
1707,1,[102.82714787166347 50.49721098021553 491.57832304024714 351.81812595980966],[241 206 381 236],0.901682854,02너1236,0.9947
1708,1,[102.82714787166347 50.49721098021553 491.57832304024714 351.81812595980966],[241 206 381 236],0.903158844,02너1236,0.9953
1709,1,[102.82714787166347 50.49721098021553 491.57832304024714 351.81812595980966],[241 206 381 236],0.903000057,02너1236,0.994
1710,1,[102.82714787166347 50.49721098021553 491.57832304024714 351.81812595980966],[241 206 381 236],0.903815806,02너1236,0.9945
1711,1,[102.82714787166347 50.49721098021553 491.57832304024714 351.81812595980966],[241 206 381 236],0.902868569,02너1236,0.9928
1712,1,[102.82714787166347 50.49721098021553 491.57832304024714 351.81812595980966],[241 206 381 236],0.904001117,02너1236,0.995
1713,1,[102.82714787166347 50.49721098021553 491.57832304024714 351.81812595980966],[241 206 381 236],0.904408216,02너1236,0.9926
1714,1,[102.82714787166347 50.49721098021553 491.57832304024714 351.81812595980966],[241 206 381 236],0.904153705,02너1236,0.9898
1715,1,[102.82714787166347 50.49721098021553 491.57832304024714 351.81812595980966],[241 206 381 236],0.903287113,02너1236,0.9855
1716,1,[102.82714787166347 50.49721098021553 491.57832304024714 351.81812595980966],[241 206 381 236],0.903163731,02너1236,0.9937
1717,1,[102.82714787166347 50.49721098021553 491.57832304024714 351.81812595980966],[241 206 381 236],0.903523803,02너1236,0.9933
1718,1,[102.82714787166347 50.49721098021553 491.57832304024714 351.81812595980966],[241 206 381 236],0.904418409,02너1236,0.9899
1719,1,[102.82714787166347 50.49721098021553 491.57832304024714 351.81812595980966],[241 206 381 236],0.904924035,02너1236,0.9896
1720,1,[102.82714787166347 50.49721098021553 491.57832304024714 351.81812595980966],[241 206 381 236],0.905559421,02너1236,0.9916
1721,1,[102.82714787166347 50.49721098021553 491.57832304024714 351.81812595980966],[241 206 381 236],0.90575099,02너1236,0.9953
1722,1,[102.82714787166347 50.49721098021553 491.57832304024714 351.81812595980966],[241 206 381 236],0.905764639,02너1236,0.9918
1723,1,[102.82714787166347 50.49721098021553 491.57832304024714 351.81812595980966],[241 206 381 236],0.905226469,02너1236,0.9925
1724,1,[102.82714787166347 50.49721098021553 491.57832304024714 351.81812595980966],[241 206 381 236],0.905016243,02너1236,0.9927
1725,1,[102.82714787166347 50.49721098021553 491.57832304024714 351.81812595980966],[241 206 381 236],0.905506849,02너1236,0.9908
1726,1,[102.82714787166347 50.49721098021553 491.57832304024714 351.81812595980966],[241 206 381 236],0.905130446,02너1236,0.9898
1727,1,[102.82714787166347 50.49721098021553 491.57832304024714 351.81812595980966],[241 206 381 236],0.906439304,02너1236,0.9909
1728,1,[102.82714787166347 50.49721098021553 491.57832304024714 351.81812595980966],[241 206 381 236],0.906320691,02너1236,0.9897
1729,1,[102.82714787166347 50.49721098021553 491.57832304024714 351.81812595980966],[241 206 381 236],0.905669689,02너1236,0.9919
1730,1,[102.82714787166347 50.49721098021553 491.57832304024714 351.81812595980966],[241 206 381 236],0.905313909,02너1236,0.9904
1731,1,[102.82714787166347 50.49721098021553 491.57832304024714 351.81812595980966],[241 206 381 236],0.904695272,02너1236,0.9908
1732,1,[102.82714787166347 50.49721098021553 491.57832304024714 351.81812595980966],[241 206 381 236],0.906699717,02너1236,0.993
1733,1,[102.82714787166347 50.49721098021553 491.57832304024714 351.81812595980966],[241 206 381 236],0.903970242,02너1236,0.9898
1734,1,[102.82714787166347 50.49721098021553 491.57832304024714 351.81812595980966],[241 206 381 236],0.904592872,02너1236,0.9915
1735,1,[102.82714787166347 50.49721098021553 491.57832304024714 351.81812595980966],[241 206 381 236],0.90470016,02너1236,0.9927
1736,1,[102.82714787166347 50.49721098021553 491.57832304024714 351.81812595980966],[241 206 381 236],0.904791594,02너1236,0.9956
1737,1,[102.82714787166347 50.49721098021553 491.57832304024714 351.81812595980966],[241 206 381 236],0.902132988,02너1236,0.9945
1738,1,[102.82714787166347 50.49721098021553 491.57832304024714 351.81812595980966],[241 206 381 236],0.902119756,02너1236,0.9942
1739,1,[102.82714787166347 50.49721098021553 491.57832304024714 351.81812595980966],[241 206 381 236],0.90321815,02너1236,0.9945
1740,1,[102.82714787166347 50.49721098021553 491.57832304024714 351.81812595980966],[241 206 381 236],0.903381407,02너1236,0.9924
1741,1,[102.82714787166347 50.49721098021553 491.57832304024714 351.81812595980966],[241 206 381 236],0.901827693,02너1236,0.9908
1742,1,[102.82714787166347 50.49721098021553 491.57832304024714 351.81812595980966],[241 206 381 236],0.902578294,02너1236,0.9941
1743,1,[102.82714787166347 50.49721098021553 491.57832304024714 351.81812595980966],[241 206 381 236],0.902172565,02너1236,0.9941
1744,1,[102.82714787166347 50.49721098021553 491.57832304024714 351.81812595980966],[241 206 381 236],0.9025895,02너1236,0.9944
1745,1,[102.82714787166347 50.49721098021553 491.57832304024714 351.81812595980966],[241 206 381 236],0.902219236,02너1236,0.9937
1746,1,[102.82714787166347 50.49721098021553 491.57832304024714 351.81812595980966],[241 206 381 236],0.901942492,02너1236,0.9943
1747,1,[102.82714787166347 50.49721098021553 491.57832304024714 351.81812595980966],[241 206 381 236],0.902929008,02너1236,0.9948
1748,1,[102.82714787166347 50.49721098021553 491.57832304024714 351.81812595980966],[241 206 381 236],0.900759459,02너1236,0.9952
1749,1,[102.82714787166347 50.49721098021553 491.57832304024714 351.81812595980966],[241 206 381 236],0.901868582,02너1236,0.9928
1750,1,[102.82714787166347 50.49721098021553 491.57832304024714 351.81812595980966],[241 206 381 236],0.903001726,02너1236,0.9921
1751,1,[102.82714787166347 50.49721098021553 491.57832304024714 351.81812595980966],[241 206 381 236],0.900736928,02너1236,0.9914
1752,1,[102.82714787166347 50.49721098021553 491.57832304024714 351.81812595980966],[241 206 381 236],0.902114749,02너1236,0.9931
1753,1,[102.82714787166347 50.49721098021553 491.57832304024714 351.81812595980966],[241 206 381 236],0.902291536,02너1236,0.9936
1754,1,[102.82714787166347 50.49721098021553 491.57832304024714 351.81812595980966],[241 206 381 236],0.90159446,02너1236,0.9914
